351 	 Q0 	 FT934-4848           	 0       	 116.8261 	 RUN
383 	 Q0 	 FR940822-2-00121     	 429     	 31.5295 	 RUN
383 	 Q0 	 LA081789-0095        	 430     	 31.5262 	 RUN
383 	 Q0 	 FR941202-0-00007     	 431     	 31.5133 	 RUN
383 	 Q0 	 FR940620-2-00037     	 432     	 31.4956 	 RUN
383 	 Q0 	 LA101689-0010        	 433     	 31.4758 	 RUN
383 	 Q0 	 LA072789-0044        	 434     	 31.4414 	 RUN
383 	 Q0 	 FR940906-0-00005     	 435     	 31.4394 	 RUN
383 	 Q0 	 FR940303-0-00027     	 436     	 31.4394 	 RUN
383 	 Q0 	 FR940126-0-00005     	 437     	 31.4394 	 RUN
383 	 Q0 	 FR940208-0-00019     	 438     	 31.4394 	 RUN
383 	 Q0 	 FR940224-0-00056     	 439     	 31.4394 	 RUN
383 	 Q0 	 FR940810-0-00018     	 440     	 31.4380 	 RUN
383 	 Q0 	 FT923-14112          	 441     	 31.4229 	 RUN
383 	 Q0 	 LA021689-0118        	 442     	 31.4105 	 RUN
383 	 Q0 	 LA102289-0014        	 443     	 31.4068 	 RUN
383 	 Q0 	 FR940805-2-00063     	 444     	 31.4060 	 RUN
383 	 Q0 	 FR941116-0-00074     	 445     	 31.3983 	 RUN
383 	 Q0 	 FT942-15549          	 446     	 31.3979 	 RUN
383 	 Q0 	 FR941013-1-00073     	 447     	 31.3950 	 RUN
383 	 Q0 	 FT931-1995           	 448     	 31.3919 	 RUN
383 	 Q0 	 FR940204-2-00085     	 449     	 31.3728 	 RUN
383 	 Q0 	 FR941017-1-00041     	 450     	 31.3612 	 RUN
383 	 Q0 	 FR940728-1-00021     	 451     	 31.3575 	 RUN
383 	 Q0 	 FR941021-0-00072     	 452     	 31.3575 	 RUN
383 	 Q0 	 FR940830-2-00084     	 453     	 31.3556 	 RUN
383 	 Q0 	 FR940617-2-00077     	 454     	 31.3419 	 RUN
383 	 Q0 	 FT924-11818          	 455     	 31.3185 	 RUN
383 	 Q0 	 FR940610-0-00134     	 456     	 31.2985 	 RUN
383 	 Q0 	 LA090689-0045        	 457     	 31.2883 	 RUN
383 	 Q0 	 FR940825-0-00040     	 458     	 31.2864 	 RUN
383 	 Q0 	 FR940303-0-00028     	 459     	 31.2864 	 RUN
383 	 Q0 	 FR940628-0-00005     	 460     	 31.2864 	 RUN
383 	 Q0 	 FR940524-2-00035     	 461     	 31.2862 	 RUN
383 	 Q0 	 FR940405-1-00105     	 462     	 31.2832 	 RUN
383 	 Q0 	 FR940506-2-00088     	 463     	 31.2768 	 RUN
383 	 Q0 	 FR940511-1-00062     	 464     	 31.2602 	 RUN
383 	 Q0 	 LA010590-0169        	 465     	 31.2416 	 RUN
383 	 Q0 	 LA073189-0040        	 466     	 31.2287 	 RUN
383 	 Q0 	 FR940222-0-00028     	 467     	 31.2212 	 RUN
383 	 Q0 	 LA080990-0110        	 468     	 31.1981 	 RUN
383 	 Q0 	 LA010790-0029        	 469     	 31.1981 	 RUN
383 	 Q0 	 LA101989-0009        	 470     	 31.1799 	 RUN
383 	 Q0 	 FR940725-1-00046     	 471     	 31.1467 	 RUN
383 	 Q0 	 FT933-9041           	 472     	 31.1220 	 RUN
383 	 Q0 	 FR940705-2-00043     	 473     	 31.1196 	 RUN
383 	 Q0 	 FR940204-2-00087     	 474     	 31.1113 	 RUN
383 	 Q0 	 FR941017-1-00042     	 475     	 31.1064 	 RUN
383 	 Q0 	 FR940805-1-00027     	 476     	 31.0957 	 RUN
383 	 Q0 	 FR941205-0-00062     	 477     	 31.0761 	 RUN
383 	 Q0 	 FR940405-1-00145     	 478     	 31.0639 	 RUN
383 	 Q0 	 FR940511-1-00040     	 479     	 31.0620 	 RUN
383 	 Q0 	 FBIS4-67003          	 480     	 31.0469 	 RUN
383 	 Q0 	 LA032389-0106        	 481     	 31.0385 	 RUN
383 	 Q0 	 LA101690-0160        	 482     	 31.0357 	 RUN
383 	 Q0 	 FBIS3-42820          	 483     	 31.0163 	 RUN
383 	 Q0 	 FBIS3-41406          	 484     	 31.0163 	 RUN
383 	 Q0 	 FR940128-1-00026     	 485     	 31.0131 	 RUN
383 	 Q0 	 FR940805-1-00056     	 486     	 30.9991 	 RUN
383 	 Q0 	 FR940324-2-00062     	 487     	 30.9899 	 RUN
383 	 Q0 	 LA060989-0161        	 488     	 30.9875 	 RUN
383 	 Q0 	 FR940104-0-00033     	 489     	 30.9786 	 RUN
383 	 Q0 	 FT934-8418           	 490     	 30.9704 	 RUN
383 	 Q0 	 LA072990-0115        	 491     	 30.9704 	 RUN
383 	 Q0 	 FT931-1233           	 492     	 30.9644 	 RUN
383 	 Q0 	 LA110589-0134        	 493     	 30.9616 	 RUN
383 	 Q0 	 FR940725-0-00087     	 494     	 30.9555 	 RUN
383 	 Q0 	 FR940405-1-00039     	 495     	 30.9483 	 RUN
383 	 Q0 	 FR940617-1-00086     	 496     	 30.9456 	 RUN
383 	 Q0 	 FT934-15590          	 497     	 30.9249 	 RUN
383 	 Q0 	 LA020389-0129        	 498     	 30.9103 	 RUN
383 	 Q0 	 FT941-1813           	 499     	 30.8844 	 RUN
383 	 Q0 	 FR940525-2-00215     	 500     	 30.8829 	 RUN
383 	 Q0 	 FR940628-0-00004     	 501     	 30.8590 	 RUN
383 	 Q0 	 FR941003-2-00104     	 502     	 30.8524 	 RUN
383 	 Q0 	 LA050890-0008        	 503     	 30.8388 	 RUN
383 	 Q0 	 FR940817-2-00228     	 504     	 30.8172 	 RUN
383 	 Q0 	 LA080789-0018        	 505     	 30.8104 	 RUN
383 	 Q0 	 FR940926-0-00019     	 506     	 30.8023 	 RUN
383 	 Q0 	 FR941003-0-00044     	 507     	 30.7952 	 RUN
383 	 Q0 	 FR940622-1-00022     	 508     	 30.7605 	 RUN
383 	 Q0 	 LA091489-0090        	 509     	 30.7594 	 RUN
383 	 Q0 	 LA122590-0020        	 510     	 30.7568 	 RUN
383 	 Q0 	 LA042790-0205        	 511     	 30.7557 	 RUN
383 	 Q0 	 LA030789-0108        	 512     	 30.7514 	 RUN
383 	 Q0 	 LA041790-0095        	 513     	 30.7503 	 RUN
383 	 Q0 	 FBIS3-18422          	 514     	 30.7463 	 RUN
383 	 Q0 	 FR941027-2-00065     	 515     	 30.7450 	 RUN
383 	 Q0 	 FT934-15392          	 516     	 30.7313 	 RUN
383 	 Q0 	 LA111190-0176        	 517     	 30.6946 	 RUN
383 	 Q0 	 LA060290-0010        	 518     	 30.6619 	 RUN
383 	 Q0 	 FBIS3-40604          	 519     	 30.6564 	 RUN
383 	 Q0 	 FBIS3-41181          	 520     	 30.6564 	 RUN
383 	 Q0 	 FR941222-1-00065     	 521     	 30.6532 	 RUN
383 	 Q0 	 FT943-7095           	 522     	 30.6516 	 RUN
383 	 Q0 	 FR940504-1-00031     	 523     	 30.6339 	 RUN
383 	 Q0 	 FR940627-0-00171     	 524     	 30.6238 	 RUN
383 	 Q0 	 FBIS4-45268          	 525     	 30.6201 	 RUN
383 	 Q0 	 FR940505-1-00167     	 526     	 30.6068 	 RUN
383 	 Q0 	 FR940721-2-00050     	 527     	 30.6010 	 RUN
383 	 Q0 	 FR940711-2-00068     	 528     	 30.5969 	 RUN
383 	 Q0 	 FR940405-0-00043     	 529     	 30.5946 	 RUN
383 	 Q0 	 FBIS4-56744          	 530     	 30.5912 	 RUN
383 	 Q0 	 FR940830-2-00081     	 531     	 30.5807 	 RUN
383 	 Q0 	 FR940617-1-00032     	 532     	 30.5789 	 RUN
383 	 Q0 	 LA051790-0095        	 533     	 30.5735 	 RUN
383 	 Q0 	 LA110490-0112        	 534     	 30.5676 	 RUN
383 	 Q0 	 LA102889-0140        	 535     	 30.5579 	 RUN
383 	 Q0 	 FR940805-2-00073     	 536     	 30.5555 	 RUN
383 	 Q0 	 FR940727-0-00029     	 537     	 30.5477 	 RUN
383 	 Q0 	 FT932-13841          	 538     	 30.5431 	 RUN
383 	 Q0 	 LA042389-0173        	 539     	 30.5427 	 RUN
383 	 Q0 	 FT933-2692           	 540     	 30.5375 	 RUN
383 	 Q0 	 FR940407-2-00040     	 541     	 30.5313 	 RUN
383 	 Q0 	 FT942-10295          	 542     	 30.5151 	 RUN
383 	 Q0 	 FR941103-2-00120     	 543     	 30.5135 	 RUN
383 	 Q0 	 LA063089-0169        	 544     	 30.5133 	 RUN
383 	 Q0 	 FR940128-1-00084     	 545     	 30.5103 	 RUN
383 	 Q0 	 FR940705-0-00053     	 546     	 30.5030 	 RUN
383 	 Q0 	 FR941202-0-00145     	 547     	 30.4886 	 RUN
383 	 Q0 	 FR940906-2-00146     	 548     	 30.4864 	 RUN
383 	 Q0 	 LA092089-0015        	 549     	 30.4841 	 RUN
383 	 Q0 	 FR941230-0-00136     	 550     	 30.4825 	 RUN
383 	 Q0 	 FR940812-0-00030     	 551     	 30.4755 	 RUN
383 	 Q0 	 FR940707-2-00015     	 552     	 30.4755 	 RUN
383 	 Q0 	 FR941220-0-00038     	 553     	 30.4725 	 RUN
383 	 Q0 	 LA090390-0059        	 554     	 30.4717 	 RUN
383 	 Q0 	 FT932-6207           	 555     	 30.4595 	 RUN
383 	 Q0 	 LA072590-0042        	 556     	 30.4226 	 RUN
383 	 Q0 	 FT921-99             	 557     	 30.4191 	 RUN
383 	 Q0 	 LA042690-0026        	 558     	 30.4163 	 RUN
383 	 Q0 	 FBIS4-45326          	 559     	 30.4098 	 RUN
383 	 Q0 	 FR940412-2-00123     	 560     	 30.4085 	 RUN
383 	 Q0 	 FBIS3-10319          	 561     	 30.3994 	 RUN
383 	 Q0 	 FBIS3-21828          	 562     	 30.3994 	 RUN
383 	 Q0 	 FR940513-2-00094     	 563     	 30.3888 	 RUN
383 	 Q0 	 FT933-7389           	 564     	 30.3886 	 RUN
383 	 Q0 	 FR941221-2-00054     	 565     	 30.3722 	 RUN
383 	 Q0 	 FR941003-0-00071     	 566     	 30.3687 	 RUN
383 	 Q0 	 LA100889-0132        	 567     	 30.3653 	 RUN
383 	 Q0 	 FT943-4287           	 568     	 30.3651 	 RUN
383 	 Q0 	 FR940304-1-00184     	 569     	 30.3583 	 RUN
383 	 Q0 	 LA030990-0119        	 570     	 30.3498 	 RUN
383 	 Q0 	 FR940610-2-00083     	 571     	 30.3478 	 RUN
383 	 Q0 	 FR941202-0-00181     	 572     	 30.3447 	 RUN
383 	 Q0 	 LA111689-0145        	 573     	 30.3303 	 RUN
383 	 Q0 	 FT931-7002           	 574     	 30.3160 	 RUN
383 	 Q0 	 LA112889-0031        	 575     	 30.3146 	 RUN
383 	 Q0 	 FR940627-0-00257     	 576     	 30.2899 	 RUN
383 	 Q0 	 FR940527-1-00162     	 577     	 30.2802 	 RUN
383 	 Q0 	 LA071589-0134        	 578     	 30.2750 	 RUN
383 	 Q0 	 FT924-9331           	 579     	 30.2722 	 RUN
383 	 Q0 	 LA040989-0004        	 580     	 30.2538 	 RUN
383 	 Q0 	 FR940805-1-00096     	 581     	 30.2493 	 RUN
383 	 Q0 	 FR940512-2-00052     	 582     	 30.2168 	 RUN
383 	 Q0 	 LA071290-0130        	 583     	 30.1828 	 RUN
383 	 Q0 	 FR940328-0-00013     	 584     	 30.1498 	 RUN
383 	 Q0 	 FR940404-2-00029     	 585     	 30.1469 	 RUN
383 	 Q0 	 FR940721-2-00031     	 586     	 30.1469 	 RUN
383 	 Q0 	 FR941212-0-00026     	 587     	 30.1335 	 RUN
383 	 Q0 	 LA032589-0058        	 588     	 30.1020 	 RUN
383 	 Q0 	 FR940202-2-00125     	 589     	 30.0779 	 RUN
383 	 Q0 	 FR941212-2-00064     	 590     	 30.0669 	 RUN
383 	 Q0 	 FR941205-2-00178     	 591     	 30.0557 	 RUN
383 	 Q0 	 FR941110-0-00062     	 592     	 30.0471 	 RUN
383 	 Q0 	 LA120690-0200        	 593     	 30.0450 	 RUN
383 	 Q0 	 FR941128-2-00024     	 594     	 30.0380 	 RUN
383 	 Q0 	 LA073190-0101        	 595     	 30.0380 	 RUN
383 	 Q0 	 LA121389-0140        	 596     	 30.0133 	 RUN
383 	 Q0 	 LA081790-0167        	 597     	 30.0078 	 RUN
383 	 Q0 	 FR941220-0-00005     	 598     	 30.0067 	 RUN
383 	 Q0 	 FR940606-1-00066     	 599     	 30.0044 	 RUN
383 	 Q0 	 FR940825-0-00039     	 600     	 29.9977 	 RUN
383 	 Q0 	 FR940127-2-00020     	 601     	 29.9835 	 RUN
383 	 Q0 	 FT943-4351           	 602     	 29.9833 	 RUN
383 	 Q0 	 LA010589-0069        	 603     	 29.9763 	 RUN
383 	 Q0 	 LA061389-0023        	 604     	 29.9733 	 RUN
383 	 Q0 	 FR940106-2-00050     	 605     	 29.9513 	 RUN
383 	 Q0 	 FR940603-2-00162     	 606     	 29.9488 	 RUN
383 	 Q0 	 FT942-11904          	 607     	 29.9111 	 RUN
383 	 Q0 	 FR940128-1-00019     	 608     	 29.9081 	 RUN
383 	 Q0 	 FT931-570            	 609     	 29.9027 	 RUN
383 	 Q0 	 LA080390-0005        	 610     	 29.9027 	 RUN
383 	 Q0 	 LA041189-0055        	 611     	 29.9018 	 RUN
383 	 Q0 	 LA051190-0179        	 612     	 29.8914 	 RUN
383 	 Q0 	 FR941221-2-00083     	 613     	 29.8866 	 RUN
383 	 Q0 	 FR940830-2-00058     	 614     	 29.8636 	 RUN
383 	 Q0 	 FR940627-2-00068     	 615     	 29.8607 	 RUN
383 	 Q0 	 FR941021-1-00067     	 616     	 29.8391 	 RUN
383 	 Q0 	 FR940112-2-00082     	 617     	 29.8386 	 RUN
383 	 Q0 	 FT941-12321          	 618     	 29.8367 	 RUN
383 	 Q0 	 LA070390-0063        	 619     	 29.8327 	 RUN
383 	 Q0 	 FT942-9400           	 620     	 29.8312 	 RUN
383 	 Q0 	 LA062790-0044        	 621     	 29.8303 	 RUN
383 	 Q0 	 LA110290-0126        	 622     	 29.8268 	 RUN
383 	 Q0 	 LA053189-0085        	 623     	 29.8193 	 RUN
383 	 Q0 	 FBIS4-45274          	 624     	 29.8173 	 RUN
383 	 Q0 	 FR941110-0-00190     	 625     	 29.8038 	 RUN
383 	 Q0 	 LA011490-0200        	 626     	 29.7767 	 RUN
383 	 Q0 	 FR940613-0-00128     	 627     	 29.7713 	 RUN
383 	 Q0 	 FR940616-0-00129     	 628     	 29.7264 	 RUN
383 	 Q0 	 LA011790-0035        	 629     	 29.7236 	 RUN
383 	 Q0 	 LA010490-0126        	 630     	 29.6951 	 RUN
383 	 Q0 	 FR941012-2-00180     	 631     	 29.6936 	 RUN
383 	 Q0 	 FR941027-2-00063     	 632     	 29.6872 	 RUN
383 	 Q0 	 FR940830-1-00086     	 633     	 29.6853 	 RUN
383 	 Q0 	 FT921-199            	 634     	 29.6443 	 RUN
383 	 Q0 	 FR940810-0-00197     	 635     	 29.6406 	 RUN
383 	 Q0 	 LA120589-0107        	 636     	 29.6388 	 RUN
383 	 Q0 	 FR940610-2-00233     	 637     	 29.6143 	 RUN
383 	 Q0 	 FBIS4-33235          	 638     	 29.6129 	 RUN
383 	 Q0 	 FR940603-0-00010     	 639     	 29.6025 	 RUN
383 	 Q0 	 FR940919-2-00067     	 640     	 29.5941 	 RUN
383 	 Q0 	 FR940602-1-00023     	 641     	 29.5805 	 RUN
383 	 Q0 	 FR940817-2-00241     	 642     	 29.5796 	 RUN
383 	 Q0 	 FR941003-0-00067     	 643     	 29.5792 	 RUN
383 	 Q0 	 FR940112-0-00110     	 644     	 29.5733 	 RUN
383 	 Q0 	 FR940303-1-00029     	 645     	 29.5585 	 RUN
383 	 Q0 	 FR940805-2-00075     	 646     	 29.5569 	 RUN
383 	 Q0 	 FBIS4-22900          	 647     	 29.5525 	 RUN
383 	 Q0 	 LA050990-0037        	 648     	 29.5356 	 RUN
383 	 Q0 	 FR940819-1-00053     	 649     	 29.5246 	 RUN
383 	 Q0 	 FR940617-2-00232     	 650     	 29.5210 	 RUN
383 	 Q0 	 FR940428-0-00019     	 651     	 29.5199 	 RUN
383 	 Q0 	 FR940603-0-00009     	 652     	 29.5075 	 RUN
383 	 Q0 	 FT933-2335           	 653     	 29.5063 	 RUN
383 	 Q0 	 FBIS4-38895          	 654     	 29.4968 	 RUN
383 	 Q0 	 FBIS4-45336          	 655     	 29.4968 	 RUN
383 	 Q0 	 FT943-5966           	 656     	 29.4769 	 RUN
383 	 Q0 	 FR940106-2-00049     	 657     	 29.4760 	 RUN
383 	 Q0 	 LA102989-0049        	 658     	 29.4610 	 RUN
383 	 Q0 	 FR940516-1-00018     	 659     	 29.4583 	 RUN
383 	 Q0 	 LA041390-0122        	 660     	 29.4582 	 RUN
383 	 Q0 	 FR940525-0-00020     	 661     	 29.4149 	 RUN
383 	 Q0 	 LA051089-0083        	 662     	 29.4105 	 RUN
383 	 Q0 	 FBIS4-33768          	 663     	 29.4084 	 RUN
383 	 Q0 	 FBIS4-45415          	 664     	 29.4084 	 RUN
383 	 Q0 	 FR940721-2-00033     	 665     	 29.4048 	 RUN
383 	 Q0 	 FT942-9786           	 666     	 29.3999 	 RUN
383 	 Q0 	 FT931-3854           	 667     	 29.3906 	 RUN
383 	 Q0 	 FR940511-1-00020     	 668     	 29.3747 	 RUN
383 	 Q0 	 FT932-11537          	 669     	 29.3744 	 RUN
383 	 Q0 	 LA122889-0116        	 670     	 29.3744 	 RUN
383 	 Q0 	 FBIS4-44068          	 671     	 29.3740 	 RUN
383 	 Q0 	 FR940328-2-00059     	 672     	 29.3734 	 RUN
383 	 Q0 	 FR940324-2-00033     	 673     	 29.3508 	 RUN
383 	 Q0 	 FR941117-1-00022     	 674     	 29.3507 	 RUN
383 	 Q0 	 FR941221-2-00053     	 675     	 29.3505 	 RUN
383 	 Q0 	 LA112089-0015        	 676     	 29.3279 	 RUN
383 	 Q0 	 FR940128-2-00141     	 677     	 29.3176 	 RUN
383 	 Q0 	 FR940222-2-00049     	 678     	 29.3176 	 RUN
383 	 Q0 	 FR941006-1-00138     	 679     	 29.3076 	 RUN
383 	 Q0 	 FR941219-2-00078     	 680     	 29.3049 	 RUN
383 	 Q0 	 FBIS3-24271          	 681     	 29.2916 	 RUN
383 	 Q0 	 FR940725-1-00002     	 682     	 29.2865 	 RUN
383 	 Q0 	 FT931-8119           	 683     	 29.2818 	 RUN
383 	 Q0 	 FBIS4-67263          	 684     	 29.2699 	 RUN
383 	 Q0 	 FT933-12332          	 685     	 29.2692 	 RUN
383 	 Q0 	 FT934-4993           	 686     	 29.2658 	 RUN
383 	 Q0 	 FR941021-1-00044     	 687     	 29.2632 	 RUN
383 	 Q0 	 FR941006-1-00123     	 688     	 29.2432 	 RUN
383 	 Q0 	 LA042189-0028        	 689     	 29.2411 	 RUN
383 	 Q0 	 FBIS3-44978          	 690     	 29.2201 	 RUN
383 	 Q0 	 LA082490-0058        	 691     	 29.2123 	 RUN
383 	 Q0 	 FR940512-2-00182     	 692     	 29.2059 	 RUN
383 	 Q0 	 FR941202-2-00163     	 693     	 29.1987 	 RUN
383 	 Q0 	 FT922-719            	 694     	 29.1653 	 RUN
383 	 Q0 	 LA060490-0010        	 695     	 29.1652 	 RUN
383 	 Q0 	 LA102990-0049        	 696     	 29.1624 	 RUN
383 	 Q0 	 FR940426-2-00056     	 697     	 29.1618 	 RUN
383 	 Q0 	 FBIS3-60409          	 698     	 29.1614 	 RUN
383 	 Q0 	 FR940707-2-00078     	 699     	 29.1542 	 RUN
383 	 Q0 	 LA073090-0124        	 700     	 29.1451 	 RUN
383 	 Q0 	 FT923-8135           	 701     	 29.1414 	 RUN
383 	 Q0 	 FR940128-1-00113     	 702     	 29.1112 	 RUN
383 	 Q0 	 FT924-12429          	 703     	 29.1066 	 RUN
383 	 Q0 	 FR941219-1-00019     	 704     	 29.1038 	 RUN
383 	 Q0 	 LA121289-0092        	 705     	 29.1034 	 RUN
383 	 Q0 	 FR940810-0-00133     	 706     	 29.1019 	 RUN
383 	 Q0 	 LA081890-0135        	 707     	 29.0582 	 RUN
383 	 Q0 	 FR940406-0-00018     	 708     	 29.0506 	 RUN
383 	 Q0 	 LA110789-0152        	 709     	 29.0204 	 RUN
383 	 Q0 	 FBIS3-22049          	 710     	 29.0167 	 RUN
383 	 Q0 	 LA110589-0079        	 711     	 28.9990 	 RUN
383 	 Q0 	 FR940617-2-00164     	 712     	 28.9917 	 RUN
383 	 Q0 	 FT934-14485          	 713     	 28.9660 	 RUN
383 	 Q0 	 LA021489-0119        	 714     	 28.9620 	 RUN
383 	 Q0 	 FR940419-2-00075     	 715     	 28.9346 	 RUN
383 	 Q0 	 LA021989-0064        	 716     	 28.9344 	 RUN
383 	 Q0 	 LA112689-0098        	 717     	 28.9234 	 RUN
383 	 Q0 	 FR941003-0-00059     	 718     	 28.9178 	 RUN
383 	 Q0 	 FR941128-2-00094     	 719     	 28.9156 	 RUN
383 	 Q0 	 FR940128-1-00055     	 720     	 28.9121 	 RUN
383 	 Q0 	 FR940127-1-00068     	 721     	 28.9113 	 RUN
383 	 Q0 	 FT924-12903          	 722     	 28.9112 	 RUN
383 	 Q0 	 FR941006-1-00120     	 723     	 28.9096 	 RUN
383 	 Q0 	 FT924-6910           	 724     	 28.8992 	 RUN
383 	 Q0 	 LA020990-0146        	 725     	 28.8936 	 RUN
383 	 Q0 	 FR940628-1-00111     	 726     	 28.8851 	 RUN
383 	 Q0 	 LA011890-0125        	 727     	 28.8763 	 RUN
383 	 Q0 	 FR941207-0-00027     	 728     	 28.8635 	 RUN
383 	 Q0 	 LA100790-0093        	 729     	 28.8551 	 RUN
383 	 Q0 	 FR940725-0-00045     	 730     	 28.8459 	 RUN
383 	 Q0 	 FBIS4-57642          	 731     	 28.8445 	 RUN
383 	 Q0 	 FBIS4-45174          	 732     	 28.8445 	 RUN
383 	 Q0 	 LA031990-0019        	 733     	 28.8436 	 RUN
383 	 Q0 	 FT942-13237          	 734     	 28.8345 	 RUN
383 	 Q0 	 FR941207-1-00017     	 735     	 28.8161 	 RUN
383 	 Q0 	 FR940822-1-00022     	 736     	 28.8102 	 RUN
383 	 Q0 	 FR940202-2-00063     	 737     	 28.7943 	 RUN
383 	 Q0 	 FR940228-1-00055     	 738     	 28.7929 	 RUN
383 	 Q0 	 FR940303-1-00031     	 739     	 28.7919 	 RUN
383 	 Q0 	 FR941212-0-00029     	 740     	 28.7919 	 RUN
383 	 Q0 	 FR940805-1-00088     	 741     	 28.7859 	 RUN
383 	 Q0 	 LA031289-0044        	 742     	 28.7847 	 RUN
383 	 Q0 	 LA042090-0176        	 743     	 28.7761 	 RUN
383 	 Q0 	 LA012590-0135        	 744     	 28.7741 	 RUN
383 	 Q0 	 FR940830-2-00077     	 745     	 28.7657 	 RUN
383 	 Q0 	 FT932-13672          	 746     	 28.7630 	 RUN
383 	 Q0 	 FT932-16160          	 747     	 28.7625 	 RUN
383 	 Q0 	 LA092090-0172        	 748     	 28.7610 	 RUN
383 	 Q0 	 FR940616-0-00086     	 749     	 28.7603 	 RUN
383 	 Q0 	 FR940621-2-00048     	 750     	 28.7567 	 RUN
383 	 Q0 	 FR941212-1-00027     	 751     	 28.7565 	 RUN
383 	 Q0 	 FR940223-1-00059     	 752     	 28.7545 	 RUN
383 	 Q0 	 FR940511-1-00054     	 753     	 28.7455 	 RUN
383 	 Q0 	 FR940112-2-00078     	 754     	 28.7361 	 RUN
383 	 Q0 	 FT943-16795          	 755     	 28.7316 	 RUN
383 	 Q0 	 FR940302-2-00033     	 756     	 28.7305 	 RUN
383 	 Q0 	 FR941103-2-00025     	 757     	 28.7305 	 RUN
383 	 Q0 	 FR941121-2-00039     	 758     	 28.7305 	 RUN
383 	 Q0 	 LA010190-0023        	 759     	 28.7273 	 RUN
383 	 Q0 	 LA022189-0096        	 760     	 28.7079 	 RUN
383 	 Q0 	 FT924-179            	 761     	 28.6704 	 RUN
383 	 Q0 	 FR940112-0-00046     	 762     	 28.6527 	 RUN
383 	 Q0 	 FR940119-1-00047     	 763     	 28.6408 	 RUN
383 	 Q0 	 FR940603-2-00063     	 764     	 28.6138 	 RUN
383 	 Q0 	 FR940610-2-00077     	 765     	 28.6076 	 RUN
383 	 Q0 	 FR940922-1-00071     	 766     	 28.6013 	 RUN
383 	 Q0 	 FT944-9449           	 767     	 28.6003 	 RUN
383 	 Q0 	 LA063089-0008        	 768     	 28.5981 	 RUN
383 	 Q0 	 LA021089-0048        	 769     	 28.5651 	 RUN
383 	 Q0 	 FR940405-1-00041     	 770     	 28.5606 	 RUN
383 	 Q0 	 FR940128-1-00011     	 771     	 28.5584 	 RUN
383 	 Q0 	 FT923-2516           	 772     	 28.5554 	 RUN
383 	 Q0 	 FR941019-1-00064     	 773     	 28.5445 	 RUN
383 	 Q0 	 LA111490-0032        	 774     	 28.5434 	 RUN
383 	 Q0 	 LA012090-0117        	 775     	 28.5386 	 RUN
383 	 Q0 	 FT921-9359           	 776     	 28.5217 	 RUN
383 	 Q0 	 FT931-14388          	 777     	 28.5157 	 RUN
383 	 Q0 	 FR940804-2-00058     	 778     	 28.5079 	 RUN
383 	 Q0 	 FR941003-2-00023     	 779     	 28.5079 	 RUN
383 	 Q0 	 FR941020-2-00026     	 780     	 28.5079 	 RUN
383 	 Q0 	 FR940106-2-00033     	 781     	 28.5079 	 RUN
383 	 Q0 	 FT934-10665          	 782     	 28.5045 	 RUN
383 	 Q0 	 FR940317-1-00069     	 783     	 28.4980 	 RUN
383 	 Q0 	 LA020589-0226        	 784     	 28.4624 	 RUN
383 	 Q0 	 FR940406-2-00067     	 785     	 28.4392 	 RUN
383 	 Q0 	 FR940819-1-00049     	 786     	 28.4355 	 RUN
383 	 Q0 	 FR940907-0-00027     	 787     	 28.4268 	 RUN
383 	 Q0 	 LA091990-0124        	 788     	 28.4235 	 RUN
383 	 Q0 	 FR940728-2-00051     	 789     	 28.4224 	 RUN
383 	 Q0 	 FBIS4-57860          	 790     	 28.4224 	 RUN
383 	 Q0 	 FR941128-0-00025     	 791     	 28.4161 	 RUN
383 	 Q0 	 LA042089-0118        	 792     	 28.4056 	 RUN
383 	 Q0 	 FBIS4-21233          	 793     	 28.3885 	 RUN
383 	 Q0 	 LA111190-0226        	 794     	 28.3697 	 RUN
383 	 Q0 	 FT942-14105          	 795     	 28.3688 	 RUN
383 	 Q0 	 FR940719-2-00082     	 796     	 28.3658 	 RUN
383 	 Q0 	 FBIS4-45172          	 797     	 28.3536 	 RUN
383 	 Q0 	 LA042689-0012        	 798     	 28.3277 	 RUN
383 	 Q0 	 FBIS3-2466           	 799     	 28.3224 	 RUN
383 	 Q0 	 FR940512-2-00185     	 800     	 28.3135 	 RUN
383 	 Q0 	 FT934-15760          	 801     	 28.2848 	 RUN
383 	 Q0 	 FR940405-1-00130     	 802     	 28.2833 	 RUN
383 	 Q0 	 FBIS4-45321          	 803     	 28.2812 	 RUN
383 	 Q0 	 FR941202-0-00024     	 804     	 28.2776 	 RUN
383 	 Q0 	 FR940204-0-00010     	 805     	 28.2743 	 RUN
383 	 Q0 	 FT934-15676          	 806     	 28.2693 	 RUN
383 	 Q0 	 LA012189-0078        	 807     	 28.2668 	 RUN
383 	 Q0 	 FR940419-2-00074     	 808     	 28.2642 	 RUN
383 	 Q0 	 LA082289-0080        	 809     	 28.2630 	 RUN
383 	 Q0 	 LA072990-0208        	 810     	 28.2561 	 RUN
383 	 Q0 	 FR940405-1-00123     	 811     	 28.2471 	 RUN
383 	 Q0 	 FR940328-0-00056     	 812     	 28.2470 	 RUN
383 	 Q0 	 FR940128-1-00005     	 813     	 28.2408 	 RUN
383 	 Q0 	 FT942-12479          	 814     	 28.2387 	 RUN
383 	 Q0 	 LA081689-0108        	 815     	 28.2310 	 RUN
383 	 Q0 	 FR940128-1-00105     	 816     	 28.2308 	 RUN
